uid,body,title,url,newspaper_uid,host,n_token_title,n_token_body
7da415dea9662ea9a86bb9511a97d018,Este martes en la noche se cumpli el sorteo de los cuadrangulares de la Liga guila 2019-2 en el que quedaron definidos los grupos de los 8 mejores equipos del semestre.,"La nueva pelcula de 'Terminator', un fracaso de taquilla en su estreno",https://www.semana.com//deportes/articulo/asi-quedaron-los-cuadrangulares-del-futbol-colombiano/639171,semana,www.semana.com,5,13
cf95bed3ca9731c52344be47f1c47828,"""Con este nivel de juego es difcil que nos d para ganar la Champions"", fue la contundente frase que lanz Gerard Piqu luego de que el Barcelona empatara 0 a 0 con el Slavia Praga de Repblica Checa, en la cuarta fecha de la Champions League. Resultado quepone a tambalear asu tcnico Ernesto Valverde, tras otro partido en el que dejaron una mala imagen.",Por qu James pasa por su peor momento desde su regreso al Real Madrid,https://www.semana.com//deportes/articulo/champions-league-la-dura-critica-de-pique-al-barcelona-luego-de-empatar-con-el-slavia-praga/639096,semana,www.semana.com,8,34
12101d7231ebe08b10c9960e43dc1d6f,Un experimento con resultados no esperados. As podra calificarse la decisin de Microsoft Japn de darles libre todos los viernes de agosto a sus trabajadores. Pasar de una semana laboral de cinco das a cuatro sin reducirles el sueldo a sus empleados le report al gigante tecnolgico un incremento de las ventas de casi el 40% durante el experimento.,Sony yMicrosoftse unen para desarrollar videojuegos en la nube con streaming e inteligencia artificial,https://www.semana.com//vida-moderna/articulo/microsoft-como-reducir-la-semana-laboral-a-4-dias-impulso-la-productividad-y-las-ventas-del-gigante-tecnologico/639027,semana,www.semana.com,9,30
d1863696880af5764bb079c76eb5328c,"Durante el programa Vicky en Semana, de la periodista Vicky Dvila, el senador del Partido de la U Roy Barreras se refiri a la denuncia por l mismo formulada en el marco de la mocin de censura a Guillermo Botero, ministro de Defensa. De acuerdo con el congresista, mltiples son los casos por los cuales el jefe de dicha cartera debe dar un paso al costado.",As estn las cuentas en el Congreso para sacar del cargo al ministro de Defensa,https://www.semana.com//nacion/articulo/roy-barreras-que-no-intenten-tapar-la-sangre-con-mermelada/639270,semana,www.semana.com,8,35
c924fdd79c8a54bd5cab3aded7497dc0,*,Fotografa para el fin del mundo. Episodio XI,https://www.revistaarcadia.com/arte/articulo/fotografia-para-el-fin-del-mundo-episodio-xi---joaquin-sarmiento/78875,semana,www.revistaarcadia.com,5,0
e5819dea1e345689a488687342ceb24c,"Despus de varios meses de mantenerse estable, los precios de la gasolina corriente en el pas tendrn un leve recorte en su precio. El Ministerio de Minas y Energa inform a travs de su pgina web que para este mes de noviembre, el precio de este combustible tendr una reduccin promedio de $30 el galn, en las 13 principales ciudades del pas.",Por qu 1 de cada 5 personas en EE.UU. est ahorrando dinero debajo del colchn,https://www.dinero.com/actualidad/articulo/baja-el-precio-de-la-gasolina-en-noviembre/278782,semana,www.dinero.com,8,31
6c5964a5a03bca83959e96d717d8ef4b,"Una ciclista que perdi su trabajo por ensear el dedo medio al presidente Donald Trump cuando circulaba con su caravana, un gesto considerado obsceno en Estados Unidos y muchos otros pases, result electa para un cargo pblico en el estado de Virginia.",Es realmente ms peligroso hablar espaol en Estados Unidos en la era de Trump?,https://www.semana.com//mundo/articulo/ciclista-que-le-hizo-pistola-a-trump-gana-eleccion-local-en-eeuu/639202,semana,www.semana.com,7,21
4c6c0c0774d1876003efd52c0a2a95a6,"El ministro de Defensa, Guillermo Botero, sali en la maana de este mircoles a dar declaraciones sobre el bombardeo ocurrido el 29 de agosto pasado en contra de Gildardo Cucho, uno de los jefes de las disidencias de las Farc, en el que murieronsiete menoresde edad, entre ellos una nia de 12 aos, tal como lo denunci el senador Roy Barreras en el debate de mocin de censura contra el funcionario.","En su momento, Duque calific de ""impecable"" y ""meticulosa"" la operacin en la que murieron siete nios",https://www.semana.com//nacion/articulo/bombardeo-contra-campamento-de-gildardo-cucho-fue-legitimo-general-navarro/639196,semana,www.semana.com,9,32
279bc31ef653381972e0ca0f1587c2c8,"Cuando era una niala cineasta chilena Lissette Orozco admiraba ms que a nadie a su ta Adriana Rivas. Era mi herona, dice en el documental que toma su nombre: El Pacto de Adriana. Pero, pronto, esa imagen se desmoronara hasta convertirse en lo que es hoy: una relacin de temor y extraamiento. ",Este es un Gobierno cmplice de la dictadura: Mara Beln Larrondo sobre protestas en Chile,https://www.semana.com//mundo/articulo/lissette-orozco-documentalista-chilena-habla-sobre-las-protestas-en-chile/639300,semana,www.semana.com,8,26
c8813903010a1cc912668a44cd6cd15a,"Mientras el presidente Ivn Duque sala de un evento en Barranquilla, donde instal el Encuentro Digital y de Econmica Naranja Colombia 4.0, un periodista del diario El Heraldo lo abord para preguntarle su opinin sobre la grave denuncia que hizo el senador Roy Barreras y que horas despus le cost el puesto al ministro Guillermo Botero.",La cadena de errores que termin con la renuncia del ministro Botero,https://www.semana.com//nacion/articulo/de-que-me-hablas-viejo-duque-a-periodista-que-pregunto-por-menores-muertos/639339,semana,www.semana.com,6,32
0264ab8a9df373eb4f4b47037a9b435a,"Tres turistas mexicanos y una suiza resultaron heridos el mircoles en un ataque con arma blanca en las ruinas romanas de Gerasa, uno de los lugares ms visitados de Jordania, informaron fuentes de los servicios de seguridad.""Un gua turstico y un oficial de los servicios de seguridad"" tambin resultaron heridos cuando intentaban desarmar al autor del ataque, dijo a la AFP el portavoz de los servicios de seguridad, Amer Saraoui.",Un siglo de consecuencias en Oriente Medio,https://www.semana.com//mundo/articulo/conmocion-en-jordania-tres-turistas-mexicanos-fueron-apunalados/639194,semana,www.semana.com,4,40
0ca8679da5d6b5940024d36530b60453,"La renuncia de Guillermo Botero al Ministerio de Defensa se convierte en uno de los mayores reveses del gobierno de Ivn Duque. Durante todo su ejercicio en el cargo, el alto funcionario estuvo envuelto en polmicas de distintos tonos. Desde declaraciones salidas de lugar, como cuando dijo que a algunos lderes sociales los mataban por los de faldas, hasta duros cuestionamientos que involucran asuntos de derechos humanos, como el asesinato de Dimar Torres y la emisin de directrices en el Ejrcito que revivieron el temor de los falsos positivos. Tambin tuvo que enfrentar la salida de varios generales por los de corrupcin denunciados por SEMANA.",Renunci el ministro de Defensa tras escndalo por la muerte de ocho menores en un bombardeo,https://www.semana.com//nacion/articulo/renuncia-del-ministro-botero-los-errores-que-lo-sacaron-del-ministerio/639328,semana,www.semana.com,9,51
530ffadab26ed21416ce95a0b9798cf7,"En Diez crmenes de la historia de Colombia, publicado por la editorial Penguin Random House, Fernando Salamanca presenta diez relatos histricos en clave de crnica acerca de la vida y la muerte de colombianos y extranjeros en elpas, acerca de la brutalidad de la que el ser humano es capaz, de la mirada que se ha tenido en el pasado de las mujeres y los indgenas, y de las estafas en el mundo cultural, entre otros temas.",Es necesario sacudir a los mitos para contemplarlos en su condicin humana,https://www.revistaarcadia.com/libros/articulo/fernando-salamanca-habla-de-su-libro-diez-crimenes-sorprendentes-de-la-historia-de-colombia/78858,semana,www.revistaarcadia.com,6,36
6a95fb2182171efe11d08d09cd3f2e0b,"El thriller periodstico El Inquisidor, disponible actualmente en RTVCPlay, es una idea original de Gustavo Salcedo, escrita por l y el libretista Mauricio Navas Talero (""Azcar, La Alternativa del Escorpin y La Mujer del presidente) y fue grabada en su totalidad con celulares, entre otros dispositivos digitales.",Mauricio Navas libra la lucha contra la pgina en blanco,https://www.semana.com//gente/articulo/la-primera-serie-producida-con-celulares-en-el-pais/638720,semana,www.semana.com,6,26
a24949c4aeb7e27b2dba51af26b7db29,"La ltima pelcula de Terminator fue un fracaso de taquilla en su fin de semana de estreno, lo que podra marcar el final de la saga.Poco pareci importar el regreso del creador de la historia James Cameron o de su primera protagonista Linda Hamilton. Terminator: Dark Fate recaud 29 millones de dlares, segn cifras consolidadas que cada lunes presenta la firma especializada Exhibitor Relations.",En video: Cmo lleg Natalia Reyes a protagonizar Terminator?,https://www.semana.com//cultura/articulo/terminator-fue-un-fracaso-en-su-estreno/639034,semana,www.semana.com,7,38
8bb6e07d4fb120c68526e2663e5b4c5a,"Es agosto de 1893 y en una casa de campo en Klin, a una hora de Mosc, un hombre escribe las lneas finales de la que ser su ltima obra. Tiene 53 aos, es compositor. Todos los das camina durante horas en silencio y luego se sienta en el piano a tocar y a escribir msica. A veces, tambin lo hace frente a los retratos de Mozart y Beethoven que cuelgan de su pared. Parecen mirarlo. Meses antes, en febrero, en una carta a su sobrino, le contaba que haba empezado una nueva sinfona: est llena de sentimientos y con frecuencia, mientras la escribo, mis ojos se llenan de lgrimas, le dijo. Desde entonces, el pblico y la crtica esperaban el estreno.","Tchaikovsky, el msico de todos",https://www.revistaarcadia.com/musica/articulo/tchaikovsky-el-musico-de-todos-126-anos-despues-de-morir/78900,semana,www.revistaarcadia.com,2,60
